Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus,HasPortfolio,WillingToRelocate,PreferredRoleCategory,ExpectedCTC
0,11,7.5,1,73,83,0,3,0,47.2,43.1,7.0,86.1,4.4,1,1,1,2,1,1,1,8,5.1
0,2,7.2,0,55,62,0,1,0,28.8,30.2,2.4,73.0,3.7,0,0,0,0,0,1,1,5,3.7
1,4,6.7,2,55,70,0,1,1,20.0,30.0,3.0,74.0,3.9,0,0,0,0,0,0,0,0,4.1
1,5,7.3,0,64,72,0,1,1,20.0,13.1,2.9,74.0,4.1,0,0,0,0,0,0,2,1,4.3
1,4,7.6,1,72,83,0,2,1,38.2,51.5,7.3,80.0,4.6,1,1,0,0,0,1,2,3,6.1
1,0,7.5,2,64,68,1,1,1,42.3,32.9,3.0,81.0,4.5,1,1,0,0,0,1,0,2,5.5
0,8,8.3,0,78,82,2,3,2,71.1,60.2,8.3,87.0,4.6,1,1,3,1,1,1,0,8,8.7
1,0,8.1,0,74,80,1,3,1,68.9,44.7,6.3,90.0,4.8,1,1,2,3,1,1,2,8,6.6
1,3,8.4,0,74,82,0,1,3,51.3,49.0,2.3,72.0,4.2,1,1,0,0,0,0,2,0,8.8
1,5,7.5,0,55,70,1,1,0,42.5,29.6,0.5,69.0,3.7,0,1,0,0,0,0,1,8,5.6
0,5,6.6,0,73,60,1,2,1,23.5,26.1,4.6,62.0,3.7,0,1,0,0,0,0,1,1,2.5
1,7,8.2,0,56,65,1,2,0,47.0,27.8,3.7,73.7,3.6,1,1,1,0,0,0,2,6,5.8
1,0,8.2,0,76,86,1,3,2,64.1,54.5,6.2,90.0,4.7,1,1,3,1,1,0,1,7,7.8
1,5,6.5,1,57,68,2,3,2,39.0,23.0,7.3,79.0,3.7,1,1,3,2,1,0,2,8,2.7
1,7,8.3,1,70,87,1,2,3,63.2,46.7,3.5,90.0,4.8,1,1,3,2,1,0,2,2,7.0
1,1,6.7,0,65,71,1,1,1,20.0,12.0,2.8,75.0,3.8,0,0,0,0,0,0,2,8,3.1
0,11,6.5,1,62,72,1,2,0,21.8,21.0,3.0,75.6,3.8,1,1,0,1,0,0,2,4,2.9
1,1,7.4,0,72,87,0,1,2,28.9,17.9,2.5,81.0,3.8,1,1,0,0,0,0,2,4,3.5
1,0,8.0,0,70,85,2,3,2,63.6,36.8,8.8,84.0,4.7,1,1,1,3,1,1,0,3,6.4
1,0,7.6,0,74,68,1,2,1,44.3,34.6,5.9,75.0,4.7,1,1,0,0,0,0,2,3,6.4
1,1,7.8,0,84,79,1,3,0,53.1,39.5,6.5,90.0,4.0,1,1,3,2,1,1,1,1,7.0
1,11,8.4,0,81,67,2,3,1,82.9,76.7,6.3,84.0,4.2,1,1,0,1,0,1,1,4,10.4
1,0,6.6,0,63,83,2,3,2,43.3,48.3,7.0,90.0,4.8,1,1,2,3,1,1,1,0,4.5
0,9,8.6,0,87,86,1,1,3,63.1,55.5,2.8,76.3,4.6,1,1,3,1,1,1,1,8,7.4
1,2,7.8,0,55,67,1,1,0,38.2,23.2,2.6,73.0,3.9,0,1,2,2,1,0,1,0,5.2
0,4,6.5,1,55,62,0,1,1,20.0,19.0,2.5,70.0,4.4,0,1,0,0,0,0,1,8,3.6
1,5,8.1,0,57,77,2,3,2,59.9,41.7,8.2,87.0,3.9,1,1,0,0,0,1,0,8,5.8
1,2,8.3,0,78,87,2,3,2,68.7,44.0,7.1,90.0,4.8,1,1,4,1,1,1,1,0,6.7
0,2,7.6,0,55,71,1,3,2,47.9,42.6,6.3,77.0,4.4,0,1,1,3,1,1,1,8,5.2
1,4,8.4,0,70,70,1,3,2,60.6,41.0,7.9,72.0,4.6,1,0,2,2,1,1,1,0,7.2
0,7,7.5,2,55,64,0,1,0,51.8,52.1,5.0,63.3,3.9,0,0,0,1,0,0,1,2,7.5
0,9,6.5,1,63,65,0,0,0,20.8,37.0,2.2,61.0,3.6,0,1,0,1,0,0,2,5,2.5
1,3,6.5,2,58,84,0,1,0,20.0,30.5,0.0,75.0,4.5,0,0,0,0,0,1,2,6,2.9
1,3,6.5,2,55,69,1,2,1,20.0,23.0,3.5,82.0,4.4,0,1,0,0,0,1,1,8,2.1
1,3,7.1,1,59,62,0,1,0,23.0,32.2,2.5,70.0,3.8,0,1,0,0,0,0,0,8,3.0
1,5,7.6,1,55,63,0,1,0,34.9,25.2,2.6,79.0,4.0,0,0,0,0,0,1,1,6,4.1
1,7,6.6,0,61,64,2,3,0,21.2,34.4,5.1,84.8,4.5,1,1,2,3,1,0,1,2,2.2
1,0,6.7,0,64,72,1,1,1,25.1,19.2,1.5,81.0,4.1,0,0,0,0,0,0,0,2,3.6
1,2,8.5,0,80,82,2,3,2,75.6,67.8,5.2,90.0,4.8,1,1,2,3,1,0,2,9,9.1
1,4,7.1,0,81,82,1,1,1,21.9,12.1,3.6,76.0,4.2,1,1,3,2,1,0,0,4,2.6
1,6,7.9,0,78,85,1,3,1,57.6,54.6,8.0,73.1,4.3,1,1,0,0,0,1,2,1,6.2
0,0,7.8,0,85,82,1,3,1,50.9,38.4,5.5,90.0,4.4,1,1,2,2,1,1,0,4,5.9
1,5,6.5,0,58,66,1,2,0,20.0,33.3,3.9,76.0,4.3,0,0,0,0,0,0,2,2,3.4
0,2,8.1,0,73,82,2,2,2,64.7,60.4,5.7,90.0,4.5,1,1,1,3,1,1,1,8,7.6
1,4,8.1,0,90,86,2,3,2,64.7,60.6,5.8,90.0,4.8,1,1,2,3,1,0,2,6,7.1
1,6,8.7,0,80,85,2,3,2,84.8,42.5,8.2,90.0,4.8,1,1,2,2,1,1,2,0,8.6
1,1,8.2,0,72,88,2,3,2,63.8,48.0,7.5,90.0,4.8,1,1,4,1,1,1,0,6,8.1
1,8,8.1,1,56,71,2,3,2,56.0,55.1,5.8,70.7,4.2,1,0,0,0,0,1,0,7,6.3
1,3,7.6,0,76,84,1,2,0,42.8,42.5,5.3,81.0,4.5,0,1,0,0,0,0,1,5,6.4
1,10,7.5,1,59,74,1,3,2,41.5,41.8,7.2,68.7,3.4,1,1,0,1,0,0,0,8,5.7
0,11,7.7,0,58,80,1,2,2,46.7,43.4,3.4,85.3,4.2,1,1,0,1,0,0,0,5,7.5
1,0,6.9,0,55,67,0,1,0,20.0,15.0,3.0,72.0,4.6,0,1,0,0,0,0,2,5,2.2
0,0,8.7,0,76,83,2,3,2,76.5,65.1,6.4,79.0,4.4,1,1,4,1,1,0,1,2,9.1
1,6,8.6,0,78,84,1,3,2,75.7,52.6,8.5,90.0,4.8,0,1,0,0,0,1,0,3,10.0
0,0,7.7,0,60,66,0,2,0,36.9,36.2,4.8,74.0,4.5,1,1,0,0,0,0,1,8,4.9
0,2,8.1,0,58,78,0,2,1,53.7,46.1,6.0,79.0,4.3,0,1,0,0,0,0,0,3,6.4
0,3,8.3,0,76,86,2,3,2,62.0,55.9,6.8,83.0,4.2,1,1,0,0,0,0,2,5,7.1
1,7,7.6,1,56,69,1,2,0,32.2,24.1,2.5,76.6,4.2,0,1,0,1,0,0,0,0,6.6
1,4,8.3,0,77,83,2,3,2,77.3,63.1,6.9,90.0,4.8,1,1,3,2,1,1,1,2,9.4
0,6,8.5,0,76,80,2,2,3,75.3,71.0,6.0,88.3,4.7,1,0,0,0,0,1,0,5,8.4
0,4,7.7,0,63,82,0,2,2,33.5,24.7,4.9,83.0,4.5,1,1,1,3,1,0,2,4,5.2
1,0,7.8,0,55,68,1,1,0,36.0,22.2,2.4,85.0,4.1,0,1,0,0,0,1,0,7,4.4
0,2,8.5,0,90,83,2,3,2,78.3,55.0,6.8,90.0,4.8,0,1,3,2,1,0,2,7,7.1
1,0,6.5,0,57,61,1,1,1,20.0,22.9,2.7,64.0,4.4,1,0,0,0,0,1,1,0,2.8
1,3,8.5,0,74,88,2,3,2,61.8,66.4,5.5,90.0,4.8,1,1,3,1,1,0,2,8,9.0
1,4,7.4,0,78,71,2,3,0,47.5,43.7,6.9,78.0,4.8,1,1,1,3,1,1,1,3,5.5
1,5,8.0,0,74,81,2,1,2,47.3,45.0,2.5,90.0,4.8,1,1,0,0,0,0,2,8,6.9
1,1,8.4,0,72,79,2,3,2,69.4,51.4,8.1,80.0,4.6,1,1,4,1,1,1,2,8,8.2
0,0,6.6,1,55,65,1,3,0,27.6,28.8,4.9,77.0,3.7,0,1,0,0,0,0,0,8,3.9
1,6,8.8,1,74,84,1,3,3,79.1,67.9,8.0,90.0,4.8,1,1,1,0,0,1,0,1,9.8
1,5,8.7,0,73,84,2,3,2,81.8,75.0,8.5,90.0,4.8,1,1,3,2,1,1,2,8,8.6
0,0,8.2,0,79,72,0,1,2,34.6,30.0,3.4,86.0,4.4,1,0,3,2,1,0,1,1,5.4
1,6,7.5,0,64,85,0,3,1,58.8,39.0,7.4,72.4,4.0,0,0,0,0,0,1,2,2,6.1
1,10,8.2,1,55,67,0,0,2,45.1,41.1,1.3,74.9,4.0,0,0,0,1,0,0,2,2,6.5
0,3,8.4,0,73,84,1,3,2,74.2,66.4,6.8,90.0,4.6,1,1,3,1,1,0,1,4,8.6
0,2,8.5,0,84,86,2,3,2,77.6,66.8,7.0,90.0,4.7,1,1,2,2,1,1,0,6,9.1
1,5,7.3,0,90,82,1,3,3,45.7,44.0,5.6,90.0,4.7,1,1,2,3,1,0,1,8,5.3
1,0,8.2,0,74,85,1,3,2,69.4,57.1,9.1,90.0,4.6,1,1,2,2,1,0,1,8,8.4
0,2,7.7,1,56,64,1,1,1,44.0,34.5,2.3,67.0,4.4,0,0,0,0,0,0,1,6,6.0
1,2,8.3,0,69,76,1,1,0,55.4,29.9,1.2,70.0,4.1,0,1,0,0,0,0,2,5,7.6
1,4,7.5,0,69,67,1,2,0,39.8,42.8,5.9,79.0,4.7,0,0,0,0,0,0,1,0,4.7
1,6,7.6,1,68,62,1,3,1,48.8,60.3,7.7,86.4,4.5,1,1,4,2,1,1,2,2,6.6
0,8,6.5,0,60,70,1,2,0,20.0,20.0,5.2,73.7,3.4,0,0,0,1,0,0,0,8,3.6
0,2,8.3,1,82,66,2,2,0,66.8,45.1,3.4,79.0,4.5,1,1,2,2,1,0,1,9,7.1
1,0,7.5,0,60,61,1,1,1,27.1,34.8,1.4,62.0,4.3,0,0,0,0,0,0,0,4,5.4
1,2,8.4,0,72,88,1,2,0,55.8,27.3,5.3,79.0,3.4,1,1,3,2,1,0,0,8,7.4
1,4,8.3,0,55,71,1,1,0,41.9,44.5,0.0,86.0,4.2,0,1,2,3,1,0,1,3,6.4
0,2,6.5,0,66,69,1,2,0,20.0,17.6,5.3,86.0,4.4,1,1,2,2,1,1,2,8,2.4
0,0,7.6,0,55,72,0,1,1,33.4,29.9,0.0,61.0,3.4,0,1,0,0,0,0,1,2,4.8
0,0,7.9,0,76,83,1,3,0,50.7,40.5,9.2,82.0,4.4,1,1,3,1,1,0,1,2,5.1
1,2,6.6,0,61,60,0,1,0,20.5,14.5,4.1,77.0,3.7,0,0,0,0,0,0,1,0,3.5
0,7,7.8,0,78,83,2,3,1,67.7,42.9,6.8,90.0,4.7,1,1,4,1,1,0,2,2,7.1
1,2,7.4,0,64,84,1,3,0,52.2,28.5,6.3,84.0,4.6,0,0,0,0,0,1,1,5,4.8
0,8,7.5,0,56,67,0,0,2,24.4,23.4,1.1,87.1,4.2,0,1,1,0,0,0,1,5,2.9
1,0,7.5,0,66,71,0,2,1,39.6,39.4,6.3,82.0,4.8,1,1,4,1,1,0,1,4,6.4
1,3,7.3,0,73,80,2,3,1,52.1,47.7,5.3,87.0,4.8,0,1,1,3,1,0,0,8,5.7
1,2,6.9,0,81,68,1,1,2,20.9,25.9,1.9,81.0,4.5,1,1,2,3,1,0,1,7,2.5
1,8,6.9,2,77,83,2,3,1,26.8,11.0,5.4,86.1,4.4,1,1,3,3,1,0,0,2,2.5
1,7,7.5,2,55,70,0,2,0,39.2,45.1,2.0,75.5,4.5,1,1,0,1,0,0,1,0,6.4
0,6,8.3,0,87,86,2,2,2,72.0,58.3,6.6,88.5,4.8,1,0,3,2,1,1,2,9,7.5
0,11,8.1,0,85,67,0,1,2,37.5,24.5,4.1,71.5,4.4,0,0,0,0,0,0,0,0,6.7
1,6,8.5,0,76,84,2,3,3,84.1,59.2,8.1,90.0,4.8,1,0,1,1,0,1,0,7,8.6
1,4,8.1,0,72,85,0,3,2,66.3,54.7,7.0,89.0,4.8,1,1,1,3,1,0,2,0,7.0
0,0,6.7,2,55,66,0,2,0,22.6,13.2,6.0,83.0,4.0,0,1,0,0,0,0,1,7,2.5
1,11,6.7,1,81,64,0,1,2,23.9,16.2,1.2,81.6,4.1,0,1,1,1,0,0,2,8,3.0
1,2,7.6,0,55,68,1,2,1,43.5,30.1,3.8,79.0,4.5,0,1,0,0,0,0,2,8,4.6
1,6,7.3,0,55,74,2,1,0,31.9,24.9,1.3,77.8,4.5,0,1,0,1,0,0,1,9,5.0
1,5,7.6,0,81,78,1,2,1,46.8,47.5,2.1,72.0,4.0,0,1,0,0,0,0,2,8,4.9
1,6,7.6,2,58,61,1,2,1,43.3,26.3,2.3,68.1,4.1,0,1,0,0,0,0,1,7,5.5
1,0,6.5,0,55,68,1,2,1,27.2,25.7,3.2,68.0,4.8,0,0,0,0,0,0,2,7,3.7
1,4,7.0,0,85,83,2,3,2,43.1,43.6,6.8,90.0,4.6,1,1,1,3,1,1,2,5,3.9
0,2,7.5,0,60,71,1,2,0,40.8,37.3,3.8,83.0,4.2,0,1,0,0,0,0,0,8,5.8
0,3,6.5,1,78,67,1,1,0,20.0,21.2,1.9,77.0,3.9,1,1,0,0,0,0,1,8,2.0
1,1,8.2,0,66,84,1,3,2,65.8,49.6,7.1,90.0,4.8,1,1,3,2,1,0,0,8,8.0
0,4,7.5,0,55,65,1,1,1,42.0,29.7,0.8,75.0,3.9,0,0,0,0,0,0,1,1,5.0
0,5,7.5,0,55,84,1,2,0,39.9,38.4,4.5,76.0,3.8,0,1,0,0,0,0,0,1,6.0
1,9,7.6,1,55,65,1,2,0,40.1,39.0,2.5,64.1,3.3,0,0,0,0,0,0,1,4,4.8
1,7,7.7,1,84,64,1,2,0,47.3,45.6,4.4,71.5,4.3,1,1,0,0,0,1,1,6,6.6
1,9,6.5,0,55,69,2,2,1,20.0,37.2,1.6,68.5,4.3,0,0,0,0,0,0,1,7,4.0
1,5,7.3,0,59,75,1,1,2,31.0,20.4,1.6,82.0,4.0,1,1,0,0,0,0,1,8,4.3
1,0,8.6,2,70,67,1,2,1,60.6,46.3,4.3,78.0,4.3,1,1,3,2,1,1,1,2,8.2
0,6,7.4,0,76,66,2,1,1,25.6,26.3,5.5,63.4,4.1,0,0,0,1,0,0,1,4,3.6
1,3,6.5,1,56,66,1,2,1,20.0,8.0,6.4,63.0,4.0,1,0,0,0,0,0,1,8,2.2
1,4,6.5,1,58,72,1,2,0,28.0,17.0,5.2,69.0,4.0,0,0,0,0,0,0,1,6,2.0
0,6,6.5,1,60,65,2,1,0,24.2,18.4,3.3,67.7,4.8,1,0,0,0,0,0,2,0,4.5
0,7,8.3,0,76,86,0,2,1,62.2,44.3,5.1,85.6,4.4,1,1,4,1,1,1,1,5,5.8
1,11,6.5,1,58,63,1,1,1,24.3,17.2,1.6,79.7,4.7,0,1,0,0,0,0,1,8,3.1
0,3,8.4,0,83,81,2,1,2,49.6,50.9,2.6,86.0,4.4,1,1,3,2,1,0,2,6,6.9
1,2,8.1,0,58,79,2,2,0,57.3,62.9,4.2,78.0,4.8,1,0,0,0,0,0,2,1,8.5
0,5,7.7,1,82,64,1,1,0,46.9,44.4,2.3,74.0,4.3,1,1,0,0,0,0,1,8,5.5
1,0,7.8,0,85,84,0,2,0,40.1,37.1,6.5,86.0,4.1,1,1,0,0,0,0,1,7,6.6
1,2,7.6,0,73,65,1,3,0,49.0,33.4,6.5,79.0,4.5,0,0,0,0,0,1,2,0,6.2
1,4,7.6,0,81,72,0,2,1,33.0,40.6,6.2,74.0,4.8,1,1,1,3,1,1,1,4,4.6
1,0,7.8,0,66,72,1,2,1,46.1,42.5,2.6,83.0,3.5,0,1,0,0,0,0,0,3,5.9
1,3,7.5,0,64,66,1,1,0,44.0,36.3,1.0,78.0,3.8,0,0,0,0,0,0,1,2,6.0
1,4,7.6,0,55,67,1,2,1,51.0,64.4,3.9,72.0,3.8,0,1,0,0,0,0,0,8,7.3
1,5,7.9,0,59,84,1,3,0,57.0,45.9,6.9,89.0,4.5,1,1,3,2,1,1,1,1,7.1
0,4,7.6,2,55,64,1,2,0,41.0,39.7,3.7,71.0,4.5,0,1,4,1,1,0,2,5,6.6
1,5,6.5,1,62,72,1,1,1,20.0,19.1,1.7,78.0,3.5,0,1,0,0,0,0,2,2,2.0
1,2,8.2,0,72,62,2,2,1,63.7,44.8,3.8,90.0,4.8,0,1,2,3,1,0,1,8,7.2
1,11,6.5,0,74,71,1,0,1,23.6,20.9,1.5,70.6,4.4,0,1,1,0,0,0,2,8,2.1
1,6,8.5,0,85,88,1,3,1,72.7,60.1,8.2,90.0,4.5,1,1,4,0,1,1,2,7,9.2
0,2,8.5,0,69,63,0,1,0,42.9,25.9,3.1,73.0,4.6,1,1,0,0,0,1,2,6,6.5
1,0,6.8,0,55,87,0,2,1,20.6,23.7,3.7,90.0,4.8,0,1,0,0,0,0,2,2,3.5
0,2,9.0,0,77,80,2,3,2,88.4,61.6,5.7,84.0,4.4,1,1,0,0,0,0,2,7,11.0
1,11,7.8,1,65,84,0,3,1,63.4,63.4,6.8,84.7,4.6,1,1,2,1,1,1,1,2,6.9
1,0,8.7,0,71,80,1,2,0,67.4,57.7,5.8,78.0,4.4,1,1,3,2,1,1,0,1,8.4
1,4,8.3,0,70,79,1,3,1,59.4,45.6,7.5,90.0,4.8,1,1,3,2,1,0,0,5,7.4
1,1,7.5,0,82,74,1,1,0,29.3,20.3,1.3,77.0,4.2,1,1,0,0,0,0,1,3,3.4
0,0,7.8,0,74,84,1,2,2,32.9,33.0,4.9,90.0,4.8,1,1,4,1,1,0,2,6,4.4
1,11,7.4,2,58,72,1,1,2,42.1,35.1,2.9,68.1,3.6,0,0,1,0,0,0,2,9,5.9
1,11,7.4,0,77,65,0,1,0,30.9,20.1,0.6,74.3,3.7,0,0,0,0,0,1,2,7,4.2
0,4,8.8,0,81,88,1,3,2,76.5,65.3,7.2,90.0,4.8,1,1,4,1,1,1,2,1,8.9
1,4,7.4,0,70,78,1,1,0,24.8,21.9,3.5,78.0,4.5,1,1,1,3,1,0,1,3,4.4
1,5,7.7,0,55,66,1,1,0,32.7,26.5,0.8,80.0,4.0,0,1,0,0,0,1,1,8,4.8
0,0,7.6,0,63,67,1,1,1,33.1,41.4,1.6,81.0,4.5,0,1,0,0,0,0,1,4,5.5
0,3,7.9,0,83,69,0,1,0,36.5,39.7,3.1,80.0,4.8,0,1,0,0,0,0,0,8,6.3
0,5,8.4,0,85,88,1,3,2,71.4,44.2,6.8,90.0,4.8,1,1,1,3,1,1,2,8,7.3
1,5,8.3,0,61,71,2,2,0,63.0,55.4,4.5,90.0,4.3,1,1,1,3,1,1,1,7,8.3
1,3,7.2,0,73,65,1,2,1,39.0,25.4,4.0,76.0,4.1,0,0,0,0,0,1,0,3,6.4
0,6,7.3,0,84,77,2,3,2,49.4,42.7,6.0,86.6,4.6,1,1,2,3,1,1,1,5,4.7
0,5,8.5,0,68,84,2,3,2,64.1,44.8,7.4,78.0,4.8,1,1,1,3,1,1,1,8,8.6
1,4,7.5,0,61,65,1,1,1,22.1,16.7,2.0,79.0,3.2,0,1,0,0,0,0,2,5,3.4
1,7,6.7,0,55,64,1,2,2,23.0,6.6,1.9,83.3,4.4,0,1,2,2,1,0,2,1,2.2
1,3,6.9,1,60,65,1,2,1,29.8,22.5,4.2,73.0,4.5,0,0,0,0,0,0,0,4,2.8
1,1,6.6,1,55,70,1,1,0,20.0,24.0,2.9,77.0,3.9,0,0,0,0,0,1,2,1,3.3
1,4,7.5,0,58,66,1,1,1,35.1,36.7,2.2,60.0,3.5,0,1,0,0,0,0,0,5,4.0
0,4,8.4,0,80,84,2,3,2,67.7,56.7,8.7,90.0,4.8,1,1,2,3,1,1,1,5,8.2
1,4,8.3,0,58,67,1,1,1,52.3,46.2,2.1,70.0,4.3,0,0,0,0,0,0,1,0,7.6
1,11,7.6,0,84,67,0,2,2,35.0,45.7,3.7,81.5,4.8,0,0,0,0,0,0,2,7,5.6
0,4,7.5,0,55,72,1,2,1,36.4,43.6,4.2,82.0,4.7,0,1,0,0,0,0,2,0,5.2
1,6,6.5,1,63,62,0,2,0,20.8,37.8,4.4,83.7,3.5,0,1,2,2,1,0,0,1,2.7
0,10,8.3,0,70,64,0,2,1,62.3,59.9,6.9,76.6,3.8,1,0,0,1,0,1,2,7,8.4
1,8,7.9,0,70,71,2,1,1,50.4,58.3,4.8,89.6,3.6,1,1,1,0,0,1,2,8,6.5
1,5,8.4,0,75,72,1,3,2,68.9,60.0,6.6,77.0,4.5,1,1,0,0,0,0,2,3,9.4
1,6,7.4,2,64,66,0,3,1,40.3,38.2,4.9,80.2,4.4,0,0,0,0,0,1,0,1,5.1
0,2,6.5,0,55,66,1,1,0,20.0,36.7,3.5,70.0,4.7,1,1,4,1,1,0,0,8,2.6
1,4,8.2,0,81,80,1,2,0,59.5,39.4,5.8,87.0,4.2,1,1,0,0,0,1,1,0,8.2
1,3,6.6,2,60,57,1,2,0,20.4,18.2,3.1,68.0,3.6,0,0,0,0,0,0,2,6,3.5
0,6,7.9,2,79,88,0,2,3,56.5,41.8,3.8,88.7,3.6,1,0,3,3,1,1,1,2,6.5
1,0,8.7,0,76,85,2,3,2,75.7,69.1,7.2,90.0,4.8,1,1,4,1,1,1,1,2,8.6
1,10,8.0,0,61,60,0,1,0,38.7,21.6,3.7,72.5,4.6,1,1,1,0,0,0,2,4,6.2
1,5,7.4,0,55,71,2,1,2,30.5,22.9,3.1,62.0,4.7,0,0,0,0,0,0,1,8,5.3
1,0,7.8,0,59,63,1,1,1,44.1,31.6,1.9,75.0,3.8,0,0,0,0,0,0,1,4,5.7
1,7,6.7,1,62,66,0,1,0,24.0,26.5,2.4,79.2,4.2,1,1,0,0,0,0,2,6,4.2
1,2,8.6,0,70,88,1,3,2,66.6,55.7,6.6,90.0,4.8,1,1,4,1,1,1,1,8,7.7
1,0,6.9,1,55,65,1,1,1,20.2,12.5,3.3,68.0,4.4,1,1,0,0,0,1,0,7,2.0
1,2,6.5,0,74,78,1,2,0,20.9,29.2,5.5,84.0,4.2,1,0,0,0,0,1,1,8,2.9
0,0,7.6,0,70,62,1,2,0,37.1,36.7,4.3,76.0,4.1,1,1,0,0,0,0,1,0,5.4
1,9,8.1,0,72,88,1,3,2,57.7,25.8,6.3,89.8,4.8,1,1,1,0,0,1,0,8,7.3
1,0,8.0,0,78,86,2,3,2,60.8,34.9,6.3,90.0,4.8,1,1,2,2,1,1,0,2,6.2
1,5,6.6,1,82,66,0,1,1,20.0,0.2,3.2,77.0,4.3,1,1,0,0,0,0,0,8,2.0
1,5,7.3,0,58,73,1,2,1,37.0,30.8,2.7,79.0,3.8,0,1,0,0,0,0,1,4,5.5
1,2,6.5,1,55,62,1,1,1,20.0,21.0,3.3,70.0,3.8,0,0,0,0,0,0,2,2,4.1
1,2,6.5,1,57,70,1,1,1,20.0,6.8,3.1,62.0,3.9,0,0,0,0,0,1,1,7,2.1
1,5,8.0,0,64,61,0,3,1,48.0,30.4,5.2,90.0,4.1,1,1,2,2,1,1,2,7,5.8
0,0,7.8,0,56,68,1,1,1,37.4,35.4,1.9,77.0,4.5,0,0,0,0,0,0,2,2,6.7
1,3,8.3,0,59,62,1,1,1,59.1,47.2,1.9,73.0,4.3,1,1,0,0,0,1,2,7,7.4
1,4,8.4,0,76,86,2,3,2,81.1,75.1,8.9,90.0,4.8,1,1,3,2,1,1,1,0,10.2
1,6,7.7,0,65,88,1,3,1,55.0,55.5,7.3,90.0,4.8,1,1,0,1,0,1,0,1,6.9
1,5,6.5,0,78,69,1,3,1,31.4,32.0,8.3,83.0,4.8,1,1,0,0,0,0,1,8,2.8
1,5,7.6,0,73,83,2,2,2,49.3,41.8,6.6,86.0,4.2,1,1,4,1,1,0,1,7,4.9
1,9,7.7,0,63,67,1,1,2,27.3,9.7,3.0,71.3,3.5,0,1,0,0,0,1,1,8,4.1
1,9,6.5,0,76,67,0,2,0,21.0,20.6,2.8,66.3,3.9,1,1,1,0,0,0,2,8,3.1
0,11,7.2,0,72,70,2,2,1,48.2,33.2,4.3,86.1,4.4,1,1,3,3,1,1,1,8,3.8
1,2,8.2,0,85,88,1,3,2,67.1,52.8,7.8,90.0,4.8,1,1,2,2,1,0,0,6,7.3
0,2,7.5,0,78,88,0,3,2,42.0,34.3,6.0,83.0,4.4,1,1,3,1,1,0,2,7,3.8
1,4,7.5,0,61,67,0,2,1,39.2,44.8,4.2,76.0,4.2,0,1,0,0,0,0,2,5,5.2
1,0,8.2,0,83,80,2,3,3,72.3,62.8,7.9,82.0,4.0,1,1,1,3,1,1,2,0,8.8
1,7,7.7,0,55,61,1,1,0,45.1,42.6,0.5,78.7,3.8,0,0,0,0,0,1,0,1,5.4
1,0,8.5,0,55,69,0,2,2,60.1,47.5,4.2,86.0,4.8,0,1,3,2,1,0,1,2,7.5
0,10,8.7,0,78,73,1,2,2,67.0,58.5,6.8,86.0,4.8,1,1,1,2,1,1,1,7,8.7
1,3,7.7,1,78,84,0,1,0,29.3,45.5,2.4,83.0,4.7,1,1,0,0,0,0,1,6,4.9
0,5,6.7,2,76,73,1,2,0,20.0,35.6,5.4,86.0,4.4,0,0,1,3,1,0,1,8,3.4
1,6,8.4,0,89,87,2,2,3,69.8,49.0,6.8,89.2,4.8,1,1,2,2,1,1,2,9,7.8
1,7,6.5,0,64,81,0,1,0,22.8,20.6,3.3,73.3,4.2,1,0,0,0,0,0,0,5,2.3
1,2,6.6,0,72,77,1,3,2,30.9,24.5,6.5,81.0,4.5,1,0,0,0,0,0,2,7,3.6
1,4,7.8,0,74,79,0,3,0,49.7,34.9,7.6,78.0,4.4,0,0,3,2,1,0,1,4,5.8
1,6,8.4,0,71,86,2,3,2,75.0,62.3,8.4,90.0,4.8,1,0,1,1,1,0,0,1,9.1
1,2,6.5,0,55,63,1,2,1,24.4,25.6,5.3,77.0,4.0,0,0,0,0,0,0,2,0,3.4
0,3,7.4,0,90,88,1,2,1,36.8,29.0,4.1,83.0,4.1,0,1,0,0,0,0,1,5,5.6
1,0,6.6,0,55,62,1,1,0,20.0,19.4,2.9,64.0,3.2,1,1,0,0,0,0,1,5,5.2
0,7,7.6,0,55,70,2,1,0,36.0,30.9,2.5,82.4,4.8,1,1,1,0,0,0,1,8,5.8
0,3,6.9,1,70,70,1,1,1,28.1,25.5,2.3,81.0,4.0,0,1,1,3,1,1,0,4,4.1
0,7,7.7,2,70,85,1,1,1,36.4,42.0,5.7,90.0,4.8,1,1,4,1,1,0,1,7,5.9
0,2,8.5,0,57,61,1,1,2,48.6,45.7,4.2,85.0,4.3,1,1,0,0,0,0,2,4,7.0
0,5,6.5,0,56,65,0,2,1,21.3,29.5,4.4,77.0,4.8,0,1,0,0,0,0,0,9,4.3
0,6,7.2,0,56,65,0,1,1,31.8,38.3,3.1,75.9,3.6,0,0,2,2,1,1,2,1,4.4
0,10,7.3,0,57,70,1,1,0,27.5,6.5,0.2,76.3,3.9,0,0,0,1,0,0,2,9,3.8
1,0,8.4,0,86,85,1,3,2,69.1,55.8,6.5,90.0,4.8,1,1,3,2,1,1,2,1,8.3
