StudentID,Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus
7100,Female,CSE,8.3,0,73,85,1,3,0,65.9,56.0,6.5,88,4.8,Yes,Yes,3,Tier1,Placed
7101,Male,Mechanical,6.5,0,82,70,0,2,0,20.4,18.9,4.4,75,4.3,No,Yes,0,None,NotPlaced
7102,Male,EEE,7.8,0,72,66,0,3,3,54.8,37.8,7.4,71,4.8,Yes,Yes,3,Tier1,Placed
7103,Female,ECE,8.5,0,75,66,1,1,0,56.4,43.3,2.8,79,4.1,Yes,Yes,0,None,NotPlaced
7104,Male,IT,8.6,0,86,86,2,3,2,74.3,50.4,8.0,89,4.8,Yes,Yes,4,Tier1,Placed
7105,Male,CSE,7.0,0,62,63,1,1,0,23.5,25.4,2.1,65,3.8,No,No,0,None,NotPlaced
7106,Male,EEE,8.2,0,77,82,2,3,2,65.7,51.5,7.7,89,4.0,Yes,No,1,Tier3,Placed
7107,Male,EEE,8.4,0,72,87,1,3,2,60.2,49.4,7.5,90,4.8,Yes,Yes,3,Tier2,Placed
7108,Male,Mechanical,8.0,0,79,87,2,3,2,68.8,78.2,6.3,83,4.5,Yes,Yes,2,Tier2,Placed
7109,Female,EEE,7.5,0,69,69,2,1,0,37.6,30.0,1.0,77,4.3,No,No,0,None,NotPlaced
7110,Male,Mechanical,6.5,0,69,69,2,2,0,20.0,22.6,4.3,68,4.0,Yes,No,0,None,NotPlaced
7111,Female,ECE,8.5,0,74,86,2,3,0,76.7,61.1,6.9,87,4.8,Yes,Yes,4,Tier1,Placed
7112,Female,ECE,8.2,1,55,68,1,1,0,45.9,48.0,3.6,73,4.5,No,Yes,0,None,NotPlaced
7113,Male,IT,8.4,2,71,72,1,1,0,40.7,37.6,2.0,80,4.6,No,Yes,1,Tier3,Placed
7114,Male,Mechanical,8.2,0,65,82,1,3,1,56.1,44.8,6.4,86,4.5,No,Yes,2,Tier3,Placed
7115,Male,EEE,6.9,2,75,74,1,3,2,33.5,48.8,7.9,78,3.8,Yes,Yes,0,None,NotPlaced
7116,Female,IT,8.0,0,79,83,2,3,2,65.1,46.8,6.6,90,4.7,Yes,Yes,2,Tier2,Placed
7117,Female,CSE,7.8,1,62,61,2,1,1,47.9,39.0,2.6,78,4.1,Yes,Yes,1,Tier3,Placed
7118,Male,IT,7.6,1,81,66,1,3,1,54.8,52.4,8.1,75,3.9,Yes,Yes,3,Tier2,Placed
7119,Female,ECE,8.4,0,56,62,1,2,0,62.0,43.8,4.6,77,4.1,No,No,0,None,NotPlaced
7120,Male,CSE,7.5,1,55,64,1,1,0,32.8,34.9,2.4,65,3.3,Yes,Yes,0,None,NotPlaced
7121,Female,CSE,8.2,0,86,76,2,3,2,76.6,57.9,6.6,90,4.8,Yes,Yes,2,Tier2,Placed
7122,Male,ECE,7.7,0,80,86,1,3,2,56.5,55.7,7.1,90,4.0,Yes,Yes,3,Tier2,Placed
7123,Male,CSE,7.6,0,72,71,1,3,2,52.1,52.4,7.3,90,4.8,Yes,Yes,2,Tier2,Placed
7124,Female,EEE,8.6,0,80,82,2,3,2,78.8,62.5,8.2,90,4.8,Yes,Yes,4,Tier1,Placed
7125,Male,ECE,7.6,0,73,65,1,3,0,49.0,33.4,6.5,79,4.5,No,No,0,None,NotPlaced
7126,Male,ECE,8.4,0,55,75,2,3,2,71.7,54.9,6.0,87,4.7,Yes,Yes,2,Tier3,Placed
7127,Male,CSE,6.9,0,55,67,0,2,0,20.0,19.7,3.2,65,3.6,No,No,0,None,NotPlaced
7128,Male,IT,7.4,0,58,69,0,1,1,24.1,29.8,2.3,65,4.1,No,Yes,0,None,NotPlaced
7129,Male,ECE,6.6,2,64,59,1,1,0,23.8,26.2,2.1,77,4.2,No,No,0,None,NotPlaced
7130,Female,EEE,8.4,0,64,79,1,2,2,59.7,54.1,4.2,89,4.8,Yes,Yes,3,Tier2,Placed
7131,Male,Mechanical,6.6,1,74,72,1,1,0,20.0,24.0,3.1,80,4.2,No,Yes,0,None,NotPlaced
7132,Male,IT,7.3,0,56,66,1,3,0,50.0,49.1,4.8,81,4.8,Yes,Yes,2,Tier2,Placed
7133,Female,ECE,8.2,0,76,83,1,3,1,64.8,51.4,7.3,85,4.7,Yes,Yes,1,Tier3,Placed
7134,Male,CSE,8.2,0,68,87,2,2,2,56.1,48.7,3.5,90,4.6,Yes,Yes,2,Tier2,Placed
7135,Male,Civil,6.5,0,68,69,0,2,0,20.0,21.8,4.9,84,4.8,No,No,0,None,NotPlaced
7136,Female,Civil,7.4,1,61,68,1,1,1,25.3,21.3,2.7,79,4.3,Yes,Yes,0,None,NotPlaced
7137,Female,IT,8.8,0,68,84,2,2,0,72.9,66.6,5.7,83,4.4,Yes,Yes,0,None,NotPlaced
7138,Male,EEE,6.6,1,64,71,0,1,2,20.0,29.2,1.6,81,4.0,No,Yes,0,None,NotPlaced
7139,Female,EEE,8.2,0,84,80,1,2,0,59.6,59.5,6.3,90,4.3,Yes,No,2,Tier2,Placed
7140,Male,EEE,7.5,0,64,68,1,1,1,30.4,22.7,1.1,84,4.4,Yes,Yes,3,Tier1,Placed
7141,Female,ECE,7.5,0,77,88,1,1,0,28.9,30.1,3.9,78,4.4,Yes,Yes,0,None,NotPlaced
7142,Male,Civil,8.1,0,81,84,2,3,2,65.4,62.6,6.4,90,4.5,Yes,Yes,3,Tier1,Placed
7143,Female,ECE,8.2,0,64,70,0,2,0,51.8,54.3,4.4,67,3.6,No,No,0,None,NotPlaced
7144,Male,ECE,8.2,0,83,86,2,3,2,62.0,39.4,7.4,90,4.8,Yes,No,2,Tier2,Placed
7145,Female,EEE,8.5,0,78,64,1,3,0,66.4,53.2,5.6,75,4.8,Yes,Yes,0,None,NotPlaced
7146,Female,ECE,8.5,0,76,84,1,3,2,69.5,55.2,8.0,90,4.3,Yes,Yes,3,Tier1,Placed
7147,Female,Mechanical,7.2,2,55,74,1,2,1,41.7,47.8,4.4,65,4.4,No,No,0,None,NotPlaced
7148,Male,CSE,8.1,0,68,75,0,2,0,35.4,14.5,5.1,82,4.2,Yes,No,3,Tier2,Placed
7149,Male,IT,8.3,0,85,85,0,3,2,63.1,43.9,7.4,90,4.8,Yes,Yes,1,Tier3,Placed
7150,Male,CSE,8.6,0,82,84,1,3,2,69.1,67.5,7.1,85,4.8,Yes,Yes,4,Tier1,Placed
7151,Female,ECE,8.2,0,73,84,2,3,2,65.5,50.2,7.8,90,4.8,Yes,Yes,2,Tier2,Placed
7152,Male,ECE,6.5,0,55,68,2,1,3,20.0,10.9,2.5,81,4.2,Yes,No,0,None,NotPlaced
7153,Female,Civil,6.7,0,57,64,1,1,0,20.0,32.1,2.8,67,4.6,No,Yes,0,None,NotPlaced
7154,Female,ECE,7.9,0,73,78,2,1,0,49.1,30.8,3.6,88,4.5,Yes,Yes,0,None,NotPlaced
7155,Male,EEE,8.0,0,87,70,1,3,2,56.3,55.7,6.8,90,4.5,Yes,Yes,3,Tier1,Placed
7156,Female,IT,8.2,0,63,72,1,3,0,71.3,45.2,8.8,86,4.5,Yes,Yes,1,Tier3,Placed
7157,Male,Mechanical,6.7,0,55,67,2,2,1,33.1,18.0,4.5,71,4.4,No,No,0,None,NotPlaced
7158,Male,ECE,7.6,1,67,70,1,1,0,36.0,32.4,2.2,62,3.4,No,No,0,None,NotPlaced
7159,Male,EEE,7.4,2,55,64,0,1,0,25.2,17.2,2.6,71,3.7,No,No,0,None,NotPlaced
7160,Male,IT,8.1,0,77,67,2,1,1,55.9,48.3,2.9,78,4.4,Yes,Yes,0,None,NotPlaced
7161,Female,ECE,7.9,0,88,81,2,3,2,68.7,70.1,8.2,84,4.0,Yes,No,0,None,NotPlaced
7162,Male,ECE,8.8,0,66,85,2,3,2,74.2,58.8,7.0,90,4.8,Yes,Yes,3,Tier2,Placed
7163,Male,ECE,7.5,0,69,79,1,2,1,37.5,45.8,4.8,73,4.4,No,Yes,0,None,NotPlaced
7164,Female,Mechanical,8.7,0,82,85,1,3,0,76.2,64.0,5.9,90,4.5,Yes,Yes,3,Tier1,Placed
7165,Female,Mechanical,7.2,1,79,82,2,3,0,52.7,52.2,4.2,85,4.8,No,Yes,0,None,NotPlaced
7166,Male,Civil,7.4,2,61,72,1,1,0,29.5,9.7,2.4,87,3.2,No,No,0,None,NotPlaced
7167,Female,EEE,6.5,1,65,68,1,2,0,20.0,25.6,4.6,72,4.3,Yes,Yes,2,Tier2,Placed
7168,Male,Civil,7.8,0,74,82,2,3,0,60.4,53.2,6.8,78,4.8,Yes,No,2,Tier2,Placed
7169,Male,Mechanical,6.8,0,55,58,1,1,1,26.4,22.5,0.0,77,3.3,No,Yes,0,None,NotPlaced
7170,Male,CSE,8.0,0,80,66,2,1,2,48.2,55.9,3.7,78,4.4,No,Yes,3,Tier2,Placed
7171,Male,IT,8.7,0,68,84,1,3,3,66.7,50.6,7.1,87,4.7,Yes,Yes,1,Tier3,Placed
7172,Female,IT,6.5,0,55,72,1,1,0,20.0,7.8,4.3,74,3.9,Yes,Yes,0,None,NotPlaced
7173,Male,CSE,7.3,0,55,69,1,2,0,40.9,42.1,2.6,80,3.7,No,Yes,1,Tier3,Placed
7174,Female,IT,6.8,2,80,69,0,1,0,20.0,10.2,2.1,84,4.0,No,Yes,0,None,NotPlaced
7175,Male,CSE,7.5,0,69,86,2,3,3,60.3,50.6,7.4,86,4.1,Yes,Yes,0,None,NotPlaced
7176,Male,EEE,7.7,0,64,62,2,1,0,46.3,49.0,3.1,65,3.5,Yes,No,0,None,NotPlaced
7177,Female,ECE,7.3,1,60,85,1,1,0,28.7,30.6,2.2,72,3.7,No,No,0,None,NotPlaced
7178,Female,IT,6.8,0,64,70,1,1,1,20.0,19.2,0.6,80,3.5,No,Yes,0,None,NotPlaced
7179,Male,EEE,7.5,0,55,62,1,2,1,31.8,26.3,5.3,76,4.1,Yes,Yes,0,None,NotPlaced
7180,Male,Mechanical,6.6,1,84,67,2,1,2,26.1,36.5,2.2,90,4.8,Yes,No,0,None,NotPlaced
7181,Male,Civil,7.4,2,59,62,0,2,0,32.4,19.1,3.4,69,4.2,No,Yes,0,None,NotPlaced
7182,Male,EEE,7.4,0,55,73,1,3,0,45.0,45.3,7.0,84,4.1,Yes,Yes,0,None,NotPlaced
7183,Female,IT,8.0,0,75,84,2,2,2,53.3,62.5,4.6,85,4.7,Yes,Yes,3,Tier2,Placed
7184,Female,IT,7.5,0,79,85,1,1,0,35.3,36.6,2.7,84,4.7,Yes,Yes,3,Tier1,Placed
7185,Male,CSE,7.6,0,55,68,0,1,1,24.4,22.1,3.1,77,4.6,No,Yes,0,None,NotPlaced
7186,Female,CSE,8.2,0,79,79,2,3,2,63.1,51.0,6.8,90,4.8,Yes,Yes,2,Tier2,Placed
7187,Male,IT,8.0,0,81,83,2,3,2,63.7,48.8,5.6,89,3.7,No,Yes,2,Tier2,Placed
7188,Male,Civil,8.4,0,75,83,2,2,3,60.9,44.8,4.9,82,4.3,Yes,No,0,None,NotPlaced
7189,Male,CSE,7.6,0,55,68,1,1,0,36.7,34.6,0.9,88,3.9,No,Yes,0,None,NotPlaced
7190,Male,IT,6.5,2,55,64,0,2,0,20.0,27.5,4.2,90,4.5,No,No,0,None,NotPlaced
7191,Male,CSE,7.8,0,87,84,2,3,2,68.0,68.6,7.7,90,4.8,Yes,Yes,2,Tier2,Placed
7192,Male,EEE,7.4,0,63,72,0,1,0,29.5,11.6,2.3,73,4.1,No,No,0,None,NotPlaced
7193,Male,IT,8.5,0,82,87,2,3,2,77.4,42.8,7.0,90,4.8,Yes,Yes,3,Tier1,Placed
7194,Male,IT,7.6,0,67,61,1,2,0,40.0,47.6,4.6,73,3.7,No,Yes,0,None,NotPlaced
7195,Female,CSE,7.6,0,62,79,1,1,1,47.0,39.7,2.4,71,4.1,Yes,Yes,0,None,NotPlaced
7196,Male,IT,8.2,0,71,88,1,2,2,52.8,45.9,5.0,90,4.8,Yes,Yes,2,Tier2,Placed
7197,Male,CSE,8.4,0,73,88,2,3,2,68.4,60.0,8.4,90,4.8,Yes,Yes,3,Tier2,Placed
7198,Female,ECE,6.9,0,77,76,1,1,0,24.5,22.5,1.7,76,4.0,No,Yes,0,None,NotPlaced
7199,Female,CSE,6.5,0,69,66,1,1,0,20.0,35.9,3.6,68,4.0,Yes,No,0,None,NotPlaced
7200,Female,EEE,7.6,0,79,77,2,3,2,51.9,47.2,7.6,77,4.8,Yes,Yes,0,None,NotPlaced
7201,Male,EEE,7.4,0,90,72,1,0,2,34.0,26.8,0.0,73,4.2,No,Yes,0,None,NotPlaced
7202,Male,EEE,6.5,0,64,71,1,1,0,20.0,17.6,2.7,72,4.0,No,No,0,None,NotPlaced
7203,Male,IT,8.3,0,71,84,1,3,1,65.0,52.5,6.4,90,4.8,Yes,Yes,0,None,NotPlaced
7204,Male,ECE,7.4,0,56,68,1,3,0,59.0,42.0,6.4,77,4.8,No,Yes,0,None,NotPlaced
7205,Female,CSE,7.7,0,55,65,1,1,1,41.1,48.2,1.4,66,3.9,No,No,0,None,NotPlaced
7206,Male,ECE,7.4,0,79,81,1,3,2,46.9,40.5,7.3,74,4.1,Yes,Yes,3,Tier1,Placed
7207,Male,ECE,6.6,2,78,73,0,3,0,37.4,24.4,7.1,84,4.8,Yes,Yes,2,Tier3,Placed
7208,Male,IT,8.3,0,58,67,1,1,1,52.3,46.2,2.1,70,4.3,No,No,0,None,NotPlaced
7209,Male,EEE,8.3,0,78,79,2,3,2,73.1,70.8,7.3,90,4.6,Yes,Yes,1,Tier3,Placed
7210,Female,EEE,7.9,0,56,70,1,3,0,55.1,52.8,6.5,64,4.1,Yes,Yes,0,None,NotPlaced
7211,Male,EEE,8.1,0,85,82,1,3,2,61.2,44.9,5.8,90,4.8,Yes,Yes,2,Tier3,Placed
7212,Male,CSE,8.0,0,58,70,1,1,2,40.9,26.9,2.1,79,4.6,No,No,0,None,NotPlaced
7213,Male,ECE,7.9,0,74,83,0,3,2,59.2,60.2,8.1,82,4.4,Yes,Yes,2,Tier2,Placed
7214,Male,CSE,7.6,0,55,83,2,1,0,32.0,17.0,3.6,84,4.4,Yes,No,0,None,NotPlaced
7215,Male,ECE,7.5,0,55,64,1,1,3,39.8,37.8,2.4,77,4.4,No,Yes,0,None,NotPlaced
7216,Male,IT,8.4,0,55,57,1,2,1,54.6,41.5,3.5,87,3.6,No,Yes,0,None,NotPlaced
7217,Male,CSE,8.3,0,59,71,0,1,1,43.7,47.7,2.2,73,4.3,No,Yes,2,Tier3,Placed
7218,Female,Mechanical,6.5,0,64,69,1,1,0,20.0,12.2,1.2,74,3.5,No,Yes,0,None,NotPlaced
7219,Female,ECE,7.7,0,77,81,1,3,2,50.4,37.0,6.6,90,4.8,Yes,Yes,3,Tier2,Placed
7220,Female,IT,8.1,1,87,80,0,2,1,51.4,48.6,5.4,85,4.8,Yes,No,0,None,NotPlaced
7221,Female,CSE,6.5,0,62,75,1,1,0,20.0,27.9,0.2,84,4.0,No,Yes,0,None,NotPlaced
7222,Male,ECE,8.3,0,84,79,2,3,0,66.7,65.0,8.7,83,4.8,Yes,Yes,3,Tier2,Placed
7223,Male,Civil,7.3,0,55,65,1,2,0,37.8,37.6,3.7,82,4.4,Yes,No,0,None,NotPlaced
7224,Male,ECE,7.5,0,55,71,1,1,1,29.5,29.5,3.9,67,4.0,No,No,0,None,NotPlaced
7225,Female,Civil,7.7,0,55,69,1,2,0,42.3,45.4,3.2,82,4.4,No,Yes,0,None,NotPlaced
7226,Female,CSE,7.7,0,75,71,0,1,2,24.5,12.3,2.2,68,4.2,Yes,No,0,None,NotPlaced
7227,Female,ECE,8.2,0,70,84,1,3,0,60.7,43.6,5.6,90,4.4,No,Yes,0,None,NotPlaced
7228,Male,EEE,8.7,0,80,80,2,1,2,64.5,42.1,2.6,81,4.5,Yes,Yes,0,None,NotPlaced
7229,Female,ECE,6.5,1,55,75,1,1,1,20.0,0.0,1.4,70,4.3,No,No,0,None,NotPlaced
7230,Male,CSE,6.7,2,55,72,1,2,0,34.1,37.1,3.6,72,4.3,No,Yes,0,None,NotPlaced
7231,Male,ECE,8.0,0,59,82,2,2,3,69.1,67.2,5.1,82,4.0,Yes,Yes,3,Tier2,Placed
7232,Male,EEE,7.1,0,55,61,0,1,0,20.0,24.8,1.1,71,3.8,No,No,0,None,NotPlaced
7233,Male,EEE,7.4,0,68,83,1,1,1,26.8,28.6,2.8,75,3.5,No,No,0,None,NotPlaced
7234,Male,Mechanical,7.2,0,63,80,0,1,1,27.6,26.7,3.4,75,4.1,No,No,0,None,NotPlaced
7235,Male,EEE,8.4,0,79,84,1,3,0,68.7,56.3,5.1,86,4.7,Yes,Yes,1,Tier3,Placed
7236,Male,ECE,8.3,0,76,88,2,2,2,67.7,68.6,6.9,85,4.8,Yes,Yes,2,Tier2,Placed
7237,Male,CSE,7.7,1,69,79,1,2,0,47.0,52.2,4.8,77,3.9,No,Yes,0,None,NotPlaced
7238,Female,ECE,6.8,0,63,78,1,2,1,26.0,20.6,4.3,79,4.6,No,No,0,None,NotPlaced
7239,Female,EEE,8.2,0,81,71,1,3,0,62.1,59.5,6.4,80,4.6,Yes,Yes,3,Tier2,Placed
7240,Male,Civil,8.2,0,81,83,2,3,2,70.2,66.3,7.2,81,4.8,Yes,Yes,1,Tier3,Placed
7241,Female,CSE,8.3,0,63,87,2,3,2,68.9,61.5,7.9,90,4.7,Yes,Yes,3,Tier2,Placed
7242,Female,ECE,7.6,1,72,69,1,2,1,49.1,44.4,6.6,77,4.6,No,Yes,0,None,NotPlaced
7243,Male,CSE,8.6,0,79,88,1,3,2,64.5,55.9,9.2,88,4.8,Yes,Yes,1,Tier3,Placed
7244,Male,CSE,8.0,1,69,68,1,1,2,49.1,29.9,0.5,82,4.8,No,No,0,None,NotPlaced
7245,Male,ECE,7.6,0,59,61,1,1,1,25.6,13.3,1.8,88,4.0,No,Yes,0,None,NotPlaced
7246,Male,ECE,8.2,0,82,82,1,1,0,47.7,46.5,2.1,76,4.8,No,Yes,3,Tier2,Placed
7247,Female,CSE,6.5,2,62,66,0,1,0,20.0,11.0,3.3,64,3.9,No,Yes,0,None,NotPlaced
7248,Female,EEE,7.6,0,81,84,2,3,2,48.4,30.9,6.9,90,4.8,Yes,Yes,3,Tier2,Placed
7249,Male,EEE,8.4,0,75,83,0,3,2,51.7,27.7,6.2,90,4.8,Yes,Yes,2,Tier2,Placed
7250,Female,Civil,6.5,1,55,73,1,1,1,20.0,15.8,2.1,62,3.5,No,No,0,None,NotPlaced
7251,Female,CSE,7.5,0,77,86,2,2,0,46.2,41.8,4.6,72,4.2,Yes,Yes,2,Tier2,Placed
7252,Female,IT,8.5,0,68,86,2,2,2,63.0,55.4,6.0,85,4.5,Yes,Yes,0,None,NotPlaced
7253,Male,IT,7.6,0,55,58,1,2,0,37.8,40.2,6.4,77,4.1,No,Yes,0,None,NotPlaced
7254,Female,CSE,8.5,0,74,82,1,2,0,67.8,52.3,5.9,89,4.8,Yes,Yes,4,Tier1,Placed
7255,Male,ECE,7.5,0,55,86,0,1,0,21.8,23.0,3.0,76,4.0,No,Yes,0,None,NotPlaced
7256,Male,Mechanical,6.6,2,82,83,2,3,2,39.4,41.5,8.2,79,4.4,Yes,Yes,3,Tier2,Placed
7257,Male,CSE,8.0,0,83,64,2,1,1,43.6,41.2,2.5,77,3.8,No,Yes,0,None,NotPlaced
7258,Male,Civil,6.6,0,64,67,1,1,0,20.0,15.7,1.6,71,3.1,No,Yes,0,None,NotPlaced
7259,Female,EEE,7.5,0,55,68,1,1,1,30.0,29.9,1.7,72,3.8,No,Yes,0,None,NotPlaced
7260,Male,ECE,8.5,0,79,88,2,3,2,77.1,46.2,8.1,90,4.8,Yes,Yes,2,Tier2,Placed
7261,Male,Mechanical,6.8,0,59,65,2,2,0,25.1,24.4,4.3,76,4.2,No,Yes,0,None,NotPlaced
7262,Male,IT,8.1,0,83,82,2,3,3,67.4,50.3,6.0,90,4.7,Yes,No,0,None,NotPlaced
7263,Female,EEE,7.6,0,66,84,1,3,0,46.2,52.3,7.3,87,3.9,No,Yes,0,None,NotPlaced
7264,Male,ECE,6.8,1,55,57,1,1,0,20.0,11.6,1.2,60,3.5,No,Yes,0,None,NotPlaced
7265,Female,Mechanical,7.7,0,55,68,1,1,1,39.0,34.3,0.9,67,3.7,No,No,0,None,NotPlaced
7266,Male,CSE,8.1,0,75,83,1,3,0,71.9,54.8,6.1,88,4.8,Yes,Yes,2,Tier2,Placed
7267,Male,IT,7.4,0,62,68,1,1,0,26.4,21.7,2.3,85,3.9,No,Yes,0,None,NotPlaced
7268,Male,EEE,7.4,0,67,70,1,1,0,34.6,34.5,4.0,81,4.3,Yes,Yes,0,None,NotPlaced
7269,Male,IT,7.6,0,55,61,0,1,0,28.4,23.0,2.3,72,3.6,No,No,0,None,NotPlaced
7270,Male,IT,7.9,0,73,68,1,1,0,38.6,48.1,2.4,70,4.3,Yes,Yes,0,None,NotPlaced
7271,Male,ECE,8.2,0,82,72,1,3,0,68.4,40.2,6.2,90,4.8,Yes,Yes,3,Tier2,Placed
7272,Female,Mechanical,7.6,0,55,76,1,2,0,38.8,38.1,4.8,66,4.5,No,Yes,0,None,NotPlaced
7273,Male,ECE,6.5,2,55,82,1,3,0,23.2,22.9,6.9,82,4.7,Yes,Yes,2,Tier2,Placed
7274,Male,ECE,6.5,0,86,70,2,3,0,36.3,31.8,6.3,76,3.8,No,Yes,0,None,NotPlaced
7275,Male,CSE,7.6,0,55,59,1,1,0,43.0,38.3,1.9,64,3.4,No,No,0,None,NotPlaced
7276,Female,IT,8.3,0,65,68,1,2,1,60.7,57.4,4.3,77,3.5,No,Yes,0,None,NotPlaced
7277,Male,ECE,6.5,0,71,84,2,3,2,27.0,28.9,7.4,87,4.8,Yes,Yes,3,Tier2,Placed
7278,Male,Mechanical,6.8,0,57,64,1,2,0,23.9,32.2,6.4,83,4.3,No,No,0,None,NotPlaced
7279,Female,CSE,7.6,1,83,74,0,3,0,50.9,43.2,7.4,80,4.4,Yes,Yes,0,None,NotPlaced
7280,Male,CSE,8.0,0,67,69,1,1,2,50.9,34.4,2.6,78,4.3,Yes,No,0,None,NotPlaced
7281,Male,IT,8.2,0,82,84,2,3,2,69.1,55.8,7.2,90,4.8,Yes,Yes,3,Tier2,Placed
7282,Male,ECE,6.5,0,55,62,0,1,0,20.0,29.2,1.1,66,3.8,No,No,0,None,NotPlaced
7283,Male,IT,8.3,0,78,84,2,3,2,78.2,59.6,6.0,90,4.8,Yes,Yes,2,Tier2,Placed
7284,Male,Mechanical,7.3,0,57,69,1,1,0,28.6,18.0,3.2,74,4.3,No,No,0,None,NotPlaced
7285,Male,IT,7.8,0,59,70,1,1,1,36.0,37.0,2.3,76,4.8,No,No,0,None,NotPlaced
7286,Male,ECE,7.8,1,69,68,1,1,1,35.1,34.2,3.1,77,4.1,No,No,0,None,NotPlaced
7287,Male,ECE,8.6,0,78,85,1,3,2,65.0,47.0,5.4,85,4.8,Yes,Yes,4,Tier1,Placed
7288,Male,IT,6.5,0,57,67,1,2,3,35.2,30.1,3.0,81,4.2,No,Yes,0,None,NotPlaced
7289,Female,EEE,6.9,1,70,70,1,1,1,28.1,25.5,2.3,81,4.0,No,Yes,1,Tier3,Placed
7290,Female,ECE,6.5,0,73,74,1,2,1,20.0,20.2,4.2,68,4.3,Yes,Yes,0,None,NotPlaced
7291,Female,IT,8.5,0,78,77,2,2,2,74.7,65.6,3.6,90,4.8,Yes,Yes,1,Tier3,Placed
7292,Male,EEE,8.1,0,62,84,1,2,2,55.7,43.3,3.9,84,4.5,Yes,Yes,2,Tier2,Placed
7293,Male,IT,6.7,2,62,66,0,1,0,20.0,26.4,2.7,76,4.2,Yes,Yes,0,None,NotPlaced
7294,Male,Mechanical,7.4,0,71,78,2,3,1,48.4,36.9,7.4,81,4.8,Yes,Yes,0,None,NotPlaced
7295,Male,ECE,7.6,0,84,67,1,1,2,32.4,43.3,3.7,81,4.8,No,No,0,None,NotPlaced
7296,Female,ECE,7.7,0,55,61,0,1,1,31.8,41.8,0.9,67,4.4,No,No,0,None,NotPlaced
7297,Male,Mechanical,8.0,0,85,82,2,3,2,54.2,39.2,6.0,90,4.5,Yes,Yes,2,Tier2,Placed
7298,Male,EEE,8.1,0,78,82,2,3,2,63.6,42.8,5.5,90,4.7,Yes,Yes,3,Tier2,Placed
7299,Male,EEE,6.5,1,61,67,2,1,1,20.0,28.8,2.6,78,3.5,No,Yes,0,None,NotPlaced
7300,Male,EEE,8.4,0,65,86,2,2,0,70.5,58.5,4.1,79,4.6,No,Yes,3,Tier2,Placed
7301,Male,ECE,7.4,0,55,68,1,2,1,35.9,35.8,3.0,69,4.6,No,Yes,0,None,NotPlaced
7302,Male,ECE,7.5,0,55,65,0,2,1,40.1,29.4,3.2,73,3.6,No,Yes,0,None,NotPlaced
7303,Male,CSE,8.1,1,74,84,2,3,1,55.7,46.0,6.9,90,4.7,Yes,No,2,Tier2,Placed
7304,Female,CSE,7.6,0,55,67,0,2,0,43.8,33.4,3.9,61,3.8,No,Yes,0,None,NotPlaced
7305,Male,Mechanical,7.0,2,70,63,1,1,0,20.0,23.3,2.0,76,4.8,Yes,No,2,Tier3,Placed
7306,Female,CSE,6.8,2,60,68,1,1,0,20.0,10.5,2.2,72,4.2,No,Yes,0,None,NotPlaced
7307,Female,CSE,7.8,1,79,71,2,2,1,54.0,44.1,3.6,79,4.6,Yes,No,0,None,NotPlaced
7308,Male,ECE,8.5,0,79,82,0,3,0,65.1,43.6,7.0,90,4.8,Yes,Yes,1,Tier3,Placed
7309,Female,CSE,6.5,2,60,64,1,1,0,20.0,15.8,2.8,66,4.8,Yes,No,0,None,NotPlaced
7310,Male,IT,8.5,0,73,67,0,1,0,41.8,35.1,3.4,73,4.3,Yes,Yes,0,None,NotPlaced
7311,Female,ECE,8.5,0,57,61,1,1,2,48.6,45.7,4.2,85,4.3,Yes,Yes,0,None,NotPlaced
7312,Male,IT,8.5,0,83,88,2,3,2,79.0,68.1,6.6,90,4.8,Yes,Yes,4,Tier1,Placed
7313,Male,Mechanical,6.5,0,55,66,1,2,0,20.0,27.8,5.0,86,4.4,Yes,Yes,0,None,NotPlaced
7314,Male,ECE,6.6,0,55,67,1,1,0,20.0,8.8,0.0,74,3.6,No,No,0,None,NotPlaced
7315,Male,IT,8.5,0,76,83,1,3,0,61.5,61.1,9.0,88,4.7,Yes,Yes,2,Tier2,Placed
7316,Female,EEE,6.8,0,60,70,1,3,0,39.3,29.6,5.1,80,3.9,Yes,No,0,None,NotPlaced
7317,Male,ECE,8.3,0,68,80,2,3,2,63.4,47.4,6.9,84,4.7,Yes,Yes,1,Tier3,Placed
7318,Female,ECE,8.4,0,82,83,1,3,0,71.6,58.8,4.5,73,4.5,Yes,Yes,0,None,NotPlaced
7319,Male,Mechanical,8.4,0,55,60,1,1,2,45.7,36.1,1.2,76,3.7,No,Yes,0,None,NotPlaced
7320,Female,IT,8.5,0,55,86,0,3,0,69.1,59.4,8.7,90,4.8,Yes,Yes,4,Tier1,Placed
7321,Male,ECE,6.5,0,62,70,1,1,0,20.0,24.8,4.1,71,4.3,Yes,Yes,0,None,NotPlaced
7322,Male,CSE,8.3,0,61,66,1,3,2,62.2,44.8,8.0,82,4.3,Yes,Yes,0,None,NotPlaced
7323,Male,ECE,8.4,0,62,68,1,1,1,59.0,46.1,1.8,70,4.2,No,No,0,None,NotPlaced
